E14000658,Darlington,E12000001,North East,K04000001,England & Wales,2011,91417,2596886,63182178,87754,95.993086625026,2475567,95.3,55072251,87.1642174158669,85249,93.2528960696588,2431423,93.6,45134686,80.5,284,0.310664318452804,8035,0.3,531087,0.9,326,0.356607633153571,1684,0.1,57680,0.1,1895,2.07291860376079,34425,1.3,2485942,4.4,1033,1.12998676394981,22449,0.9,1250229,1.97876844321511,429,0.469278143014975,5938,0.2,426715,0.8,85,0.09298051784679,3549,0.1,165974,0.3,305,0.333635975803188,8022,0.3,341727,0.6,214,0.234092127284859,4940,0.2,289984,0.5,2059,2.25231630878283,74599,2.9,4373339,6.92179209143439,675,0.738374700548038,15817,0.6,1451862,2.29789799269028,140,0.153144382335889,19831,0.8,1174983,1.8596747329603,504,0.551319776409202,10972,0.4,451529,0.714646145943244,316,0.345668748701007,14284,0.6,433150,0.685557246855276,424,0.463808700788694,13695,0.5,861815,1.36401597298529,340,0.37192207138716,13220,0.5,1904684,3.01459060179913,197,0.215496023715501,10982,0.4,989628,1.8,102,0.111576621416148,1193,0,594825,1.1,41,0.0448494262555105,1045,0,280437,0.5,231,0.252688230854217,11051,0.4,580374,0.918572322720499,99,0.108294956080379,5850,0.2,230600,0.4,132,0.144393274773839,5201,0.2,333096,0.6
E14000677,Easington,E12000001,North East,K04000001,England & Wales,2011,82769,2596886,63182178,81690,98.696371830033,2475567,95.3,55072251,87.1642174158669,80778,97.5945100218681,2431423,93.6,45134686,80.5,101,0.122026362527033,8035,0.3,531087,0.9,53,0.0640336357815124,1684,0.1,57680,0.1,758,0.915801809856347,34425,1.3,2485942,4.4,404,0.488105450108132,22449,0.9,1250229,1.97876844321511,148,0.178810907465355,5938,0.2,426715,0.8,48,0.0579927267455207,3549,0.1,165974,0.3,127,0.15343908951419,8022,0.3,341727,0.6,81,0.0978627263830661,4940,0.2,289984,0.5,537,0.648793630465512,74599,2.9,4373339,6.92179209143439,209,0.252509997704455,15817,0.6,1451862,2.29789799269028,93,0.112360908069446,19831,0.8,1174983,1.8596747329603,38,0.0459109086735372,10972,0.4,451529,0.714646145943244,100,0.120818180719835,14284,0.6,433150,0.685557246855276,97,0.11719363529824,13695,0.5,861815,1.36401597298529,58,0.0700745448175041,13220,0.5,1904684,3.01459060179913,41,0.0495354540951322,10982,0.4,989628,1.8,10,0.0120818180719835,1193,0,594825,1.1,7,0.00845727265038843,1045,0,280437,0.5,80,0.0966545445758678,11051,0.4,580374,0.918572322720499,11,0.0132899998791818,5850,0.2,230600,0.4,69,0.083364544696686,5201,0.2,333096,0.6
E14000709,Gateshead,E12000001,North East,K04000001,England & Wales,2011,94506,2596886,63182178,89076,94.2543330582185,2475567,95.3,55072251,87.1642174158669,85794,90.7815376801473,2431423,93.6,45134686,80.5,367,0.388335132160921,8035,0.3,531087,0.9,53,0.0560810953801875,1684,0.1,57680,0.1,2862,3.02837915053012,34425,1.3,2485942,4.4,959,1.01475038621886,22449,0.9,1250229,1.97876844321511,230,0.243370791272512,5938,0.2,426715,0.8,161,0.170359553890758,3549,0.1,165974,0.3,319,0.337544706156223,8022,0.3,341727,0.6,249,0.263475334899371,4940,0.2,289984,0.5,2690,2.84638012401329,74599,2.9,4373339,6.92179209143439,613,0.648636065434999,15817,0.6,1451862,2.29789799269028,456,0.482509047044632,19831,0.8,1174983,1.8596747329603,187,0.197871034643303,10972,0.4,451529,0.714646145943244,817,0.864495375954966,14284,0.6,433150,0.685557246855276,617,0.65286860093539,13695,0.5,861815,1.36401597298529,872,0.922692739085349,13220,0.5,1904684,3.01459060179913,753,0.796774807948702,10982,0.4,989628,1.8,61,0.0645461663809705,1193,0,594825,1.1,58,0.0613717647556769,1045,0,280437,0.5,909,0.961843692463971,11051,0.4,580374,0.918572322720499,234,0.247603326772903,5850,0.2,230600,0.4,675,0.714240365691067,5201,0.2,333096,0.6
E14000733,Hartlepool,E12000001,North East,K04000001,England & Wales,2011,92028,2596886,63182178,89899,97.6865736514974,2475567,95.3,55072251,87.1642174158669,88924,96.6271134871996,2431423,93.6,45134686,80.5,193,0.209718781240492,8035,0.3,531087,0.9,40,0.0434650323814491,1684,0.1,57680,0.1,742,0.806276350675881,34425,1.3,2485942,4.4,550,0.597644195244926,22449,0.9,1250229,1.97876844321511,180,0.195592645716521,5938,0.2,426715,0.8,54,0.0586777937149563,3549,0.1,165974,0.3,173,0.187986265049767,8022,0.3,341727,0.6,143,0.155387490763681,4940,0.2,289984,0.5,1304,1.41696005563524,74599,2.9,4373339,6.92179209143439,266,0.289042465336637,15817,0.6,1451862,2.29789799269028,291,0.316208110575042,19831,0.8,1174983,1.8596747329603,214,0.232537923240753,10972,0.4,451529,0.714646145943244,229,0.248837310383796,14284,0.6,433150,0.685557246855276,304,0.330334246099013,13695,0.5,861815,1.36401597298529,170,0.184726387621159,13220,0.5,1904684,3.01459060179913,129,0.140174729430173,10982,0.4,989628,1.8,36,0.0391185291433042,1193,0,594825,1.1,5,0.00543312904768114,1045,0,280437,0.5,105,0.114095710001304,11051,0.4,580374,0.918572322720499,57,0.061937671143565,5850,0.2,230600,0.4,48,0.0521580388577389,5201,0.2,333096,0.6
E14000746,Hexham,E12000001,North East,K04000001,England & Wales,2011,76236,2596886,63182178,74714,98.0035678681987,2475567,95.3,55072251,87.1642174158669,73505,96.4177029225038,2431423,93.6,45134686,80.5,289,0.37908599611732,8035,0.3,531087,0.9,21,0.0275460412403589,1684,0.1,57680,0.1,899,1.17923290833727,34425,1.3,2485942,4.4,478,0.62700036728055,22449,0.9,1250229,1.97876844321511,89,0.11674274620914,5938,0.2,426715,0.8,74,0.0970670024660265,3549,0.1,165974,0.3,225,0.295136156146702,8022,0.3,341727,0.6,90,0.118054462458681,4940,0.2,289984,0.5,884,1.15955716459416,74599,2.9,4373339,6.92179209143439,406,0.532556797313605,15817,0.6,1451862,2.29789799269028,128,0.167899679941235,19831,0.8,1174983,1.8596747329603,66,0.0865732724696994,10972,0.4,451529,0.714646145943244,123,0.161341098693531,14284,0.6,433150,0.685557246855276,161,0.211186316176085,13695,0.5,861815,1.36401597298529,70,0.0918201374678629,13220,0.5,1904684,3.01459060179913,49,0.0642740962275041,10982,0.4,989628,1.8,13,0.0170523112440317,1193,0,594825,1.1,8,0.0104937299963272,1045,0,280437,0.5,90,0.118054462458681,11051,0.4,580374,0.918572322720499,32,0.0419749199853088,5850,0.2,230600,0.4,58,0.0760795424733722,5201,0.2,333096,0.6
E14000754,Houghton and Sunderland South,E12000001,North East,K04000001,England & Wales,2011,87002,2596886,63182178,85615,98.4057837750856,2475567,95.3,55072251,87.1642174158669,85053,97.7598216132963,2431423,93.6,45134686,80.5,110,0.126433875083331,8035,0.3,531087,0.9,34,0.0390795613893933,1684,0.1,57680,0.1,418,0.480448725316659,34425,1.3,2485942,4.4,370,0.425277579825751,22449,0.9,1250229,1.97876844321511,123,0.141376060320452,5938,0.2,426715,0.8,48,0.0551711454909083,3549,0.1,165974,0.3,117,0.134479667134089,8022,0.3,341727,0.6,82,0.0942507068803016,4940,0.2,289984,0.5,717,0.824118985770442,74599,2.9,4373339,6.92179209143439,226,0.259764143353026,15817,0.6,1451862,2.29789799269028,100,0.114939886439392,19831,0.8,1174983,1.8596747329603,60,0.0689639318636353,10972,0.4,451529,0.714646145943244,182,0.209190593319694,14284,0.6,433150,0.685557246855276,149,0.171260430794694,13695,0.5,861815,1.36401597298529,156,0.179306222845452,13220,0.5,1904684,3.01459060179913,111,0.127583273947725,10982,0.4,989628,1.8,26,0.029884370474242,1193,0,594825,1.1,19,0.0218385784234845,1045,0,280437,0.5,144,0.165513436472725,11051,0.4,580374,0.918572322720499,39,0.044826555711363,5850,0.2,230600,0.4,105,0.120686880761362,5201,0.2,333096,0.6
E14000765,Jarrow,E12000001,North East,K04000001,England & Wales,2011,83260,2596886,63182178,81252,97.5882776843622,2475567,95.3,55072251,87.1642174158669,80607,96.8135959644487,2431423,93.6,45134686,80.5,172,0.20658179197694,8035,0.3,531087,0.9,12,0.0144126831611818,1684,0.1,57680,0.1,461,0.553687244775402,34425,1.3,2485942,4.4,519,0.623348546721115,22449,0.9,1250229,1.97876844321511,163,0.195772279606053,5938,0.2,426715,0.8,86,0.10329089598847,3549,0.1,165974,0.3,150,0.180158539514773,8022,0.3,341727,0.6,120,0.144126831611818,4940,0.2,289984,0.5,1083,1.30074465529666,74599,2.9,4373339,6.92179209143439,320,0.384338217631516,15817,0.6,1451862,2.29789799269028,114,0.136920490031227,19831,0.8,1174983,1.8596747329603,227,0.272639923132356,10972,0.4,451529,0.714646145943244,167,0.200576507326447,14284,0.6,433150,0.685557246855276,255,0.306269517175114,13695,0.5,861815,1.36401597298529,149,0.178957482584675,13220,0.5,1904684,3.01459060179913,98,0.117703579149652,10982,0.4,989628,1.8,30,0.0360317079029546,1193,0,594825,1.1,21,0.0252221955320682,1045,0,280437,0.5,257,0.308671631035311,11051,0.4,580374,0.918572322720499,109,0.130915205380735,5850,0.2,230600,0.4,148,0.177756425654576,5201,0.2,333096,0.6
E14000819,Middlesbrough,E12000001,North East,K04000001,England & Wales,2011,93865,2596886,63182178,79217,84.3946092792841,2475567,95.3,55072251,87.1642174158669,76711,81.7248175571299,2431423,93.6,45134686,80.5,442,0.470889042774197,8035,0.3,531087,0.9,62,0.0660523091674213,1684,0.1,57680,0.1,2002,2.13285037021254,34425,1.3,2485942,4.4,1836,1.9560006392159,22449,0.9,1250229,1.97876844321511,385,0.410163532733181,5938,0.2,426715,0.8,348,0.370745219197784,3549,0.1,165974,0.3,751,0.800085228786023,8022,0.3,341727,0.6,352,0.375006658498908,4940,0.2,289984,0.5,9940,10.589676663293,74599,2.9,4373339,6.92179209143439,1223,1.30293506631865,15817,0.6,1451862,2.29789799269028,6499,6.92377350450114,19831,0.8,1174983,1.8596747329603,210,0.223725563309008,10972,0.4,451529,0.714646145943244,828,0.882117935332659,14284,0.6,433150,0.685557246855276,1180,1.25712459383157,13695,0.5,861815,1.36401597298529,1494,1.5916475789698,13220,0.5,1904684,3.01459060179913,1274,1.35726841740798,10982,0.4,989628,1.8,71,0.0756405475949502,1193,0,594825,1.1,149,0.158738613966867,1045,0,280437,0.5,1378,1.4680658392372,11051,0.4,580374,0.918572322720499,889,0.947104884674799,5850,0.2,230600,0.4,489,0.520960954562403,5201,0.2,333096,0.6
E14000820,Middlesbrough South and East Cleveland,E12000001,North East,K04000001,England & Wales,2011,92826,2596886,63182178,90533,97.5297869131493,2475567,95.3,55072251,87.1642174158669,89665,96.5947040699804,2431423,93.6,45134686,80.5,229,0.246698123370607,8035,0.3,531087,0.9,50,0.0538642190765518,1684,0.1,57680,0.1,589,0.634520500721781,34425,1.3,2485942,4.4,784,0.844590955120333,22449,0.9,1250229,1.97876844321511,253,0.272552948527352,5938,0.2,426715,0.8,127,0.136815116454442,3549,0.1,165974,0.3,235,0.253161829659794,8022,0.3,341727,0.6,169,0.182061060478745,4940,0.2,289984,0.5,1071,1.15377157261974,74599,2.9,4373339,6.92179209143439,282,0.303794195591752,15817,0.6,1451862,2.29789799269028,369,0.397517936784952,19831,0.8,1174983,1.8596747329603,54,0.058173356602676,10972,0.4,451529,0.714646145943244,142,0.152974382177407,14284,0.6,433150,0.685557246855276,224,0.241311701462952,13695,0.5,861815,1.36401597298529,271,0.291944067394911,13220,0.5,1904684,3.01459060179913,216,0.232693426410704,10982,0.4,989628,1.8,34,0.0366276689720552,1193,0,594825,1.1,21,0.0226229720121518,1045,0,280437,0.5,167,0.179906491715683,11051,0.4,580374,0.918572322720499,73,0.0786417598517657,5850,0.2,230600,0.4,94,0.101264731863917,5201,0.2,333096,0.6
E14000831,Newcastle upon Tyne Central,E12000001,North East,K04000001,England & Wales,2011,93693,2596886,63182178,69538,74.2189918136894,2475567,95.3,55072251,87.1642174158669,65310,69.7063814799398,2431423,93.6,45134686,80.5,514,0.54860021559775,8035,0.3,531087,0.9,78,0.0832506163747559,1684,0.1,57680,0.1,3636,3.88075950177708,34425,1.3,2485942,4.4,1881,2.00762063334507,22449,0.9,1250229,1.97876844321511,347,0.370358511308209,5938,0.2,426715,0.8,405,0.432262815792002,3549,0.1,165974,0.3,709,0.75672675653464,8022,0.3,341727,0.6,420,0.448272549710224,4940,0.2,289984,0.5,17255,18.4165305839284,74599,2.9,4373339,6.92179209143439,2783,2.97033929962751,15817,0.6,1451862,2.29789799269028,4939,5.27147172147332,19831,0.8,1174983,1.8596747329603,3811,4.06753973082301,10972,0.4,451529,0.714646145943244,2729,2.91270425752191,14284,0.6,433150,0.685557246855276,2993,3.19447557448262,13695,0.5,861815,1.36401597298529,2785,2.9724739308166,13220,0.5,1904684,3.01459060179913,2556,2.72805865966508,10982,0.4,989628,1.8,90,0.0960584035093337,1193,0,594825,1.1,139,0.148356867642193,1045,0,280437,0.5,2234,2.38438303822057,11051,0.4,580374,0.918572322720499,1470,1.56895392398578,5850,0.2,230600,0.4,764,0.815429114234788,5201,0.2,333096,0.6
E14000832,Newcastle upon Tyne East,E12000001,North East,K04000001,England & Wales,2011,95589,2596886,63182178,84753,88.663967611336,2475567,95.3,55072251,87.1642174158669,80712,84.4364937388193,2431423,93.6,45134686,80.5,924,0.966638420738788,8035,0.3,531087,0.9,70,0.0732301833893021,1684,0.1,57680,0.1,3047,3.18760526838862,34425,1.3,2485942,4.4,1526,1.59641799788679,22449,0.9,1250229,1.97876844321511,285,0.298151460942159,5938,0.2,426715,0.8,317,0.33162811620584,3549,0.1,165974,0.3,554,0.579564594252477,8022,0.3,341727,0.6,370,0.387073826486311,4940,0.2,289984,0.5,6713,7.02277458703407,74599,2.9,4373339,6.92179209143439,1337,1.39869650273567,15817,0.6,1451862,2.29789799269028,997,1.04300704055906,19831,0.8,1174983,1.8596747329603,500,0.523072738495015,10972,0.4,451529,0.714646145943244,2600,2.71997824017408,14284,0.6,433150,0.685557246855276,1279,1.33802006507025,13695,0.5,861815,1.36401597298529,1752,1.83284687568653,13220,0.5,1904684,3.01459060179913,1551,1.62257163481154,10982,0.4,989628,1.8,97,0.101476111268033,1193,0,594825,1.1,104,0.108799129606963,1045,0,280437,0.5,845,0.883992928056576,11051,0.4,580374,0.918572322720499,363,0.379750808147381,5850,0.2,230600,0.4,482,0.504242119909195,5201,0.2,333096,0.6
